kind,date,mode_price
にんじん,20230701,1303.2682238311265
にんじん,20230703,1303.2682238311265
にんじん,20230704,1303.2682238311265
にんじん,20230706,1303.2682238311265
にんじん,20230707,1303.2682238311265
にんじん,20230708,1303.2682238311265
にんじん,20230710,1303.2682238311265
にんじん,20230711,1303.2682238311265
にんじん,20230713,1303.2682238311265
にんじん,20230714,1303.2682238311265
にんじん,20230715,1303.2682238311265
にんじん,20230718,1303.2682238311265
にんじん,20230719,1303.2682238311265
にんじん,20230720,1303.2682238311265
にんじん,20230721,1303.2682238311265
にんじん,20230722,1303.2682238311265
にんじん,20230724,1303.2682238311265
にんじん,20230725,1303.2682238311265
にんじん,20230727,1303.2682238311265
にんじん,20230728,1303.2682238311265
にんじん,20230729,1303.2682238311265
にんじん,20230731,1303.2682238311265
キャベツ,20230701,931.8495817582873
キャベツ,20230703,931.8495817582873
キャベツ,20230704,931.8495817582873
キャベツ,20230706,931.8495817582873
キャベツ,20230707,931.8495817582873
キャベツ,20230708,931.8495817582873
キャベツ,20230710,931.8495817582873
キャベツ,20230711,931.8495817582873
キャベツ,20230713,931.8495817582873
キャベツ,20230714,931.8495817582873
キャベツ,20230715,931.8495817582873
キャベツ,20230718,931.8495817582873
キャベツ,20230719,931.8495817582873
キャベツ,20230720,931.8495817582873
キャベツ,20230721,931.8495817582873
キャベツ,20230722,931.8495817582873
キャベツ,20230724,931.8495817582873
キャベツ,20230725,931.8495817582873
キャベツ,20230727,931.8495817582873
キャベツ,20230728,931.8495817582873
キャベツ,20230729,931.8495817582873
キャベツ,20230731,931.8495817582873
はくさい,20230701,1029.1152111979359
はくさい,20230703,1029.1152111979359
はくさい,20230704,1029.1152111979359
はくさい,20230706,1029.1152111979359
はくさい,20230707,1029.1152111979359
はくさい,20230708,1029.1152111979359
はくさい,20230710,1029.1152111979359
はくさい,20230711,1029.1152111979359
はくさい,20230713,1029.1152111979359
はくさい,20230714,1029.1152111979359
はくさい,20230715,1029.1152111979359
はくさい,20230718,1029.1152111979359
はくさい,20230719,1029.1152111979359
はくさい,20230720,1029.1152111979359
はくさい,20230721,1029.1152111979359
はくさい,20230722,1029.1152111979359
はくさい,20230724,1029.1152111979359
はくさい,20230725,1029.1152111979359
はくさい,20230727,1029.1152111979359
はくさい,20230728,1029.1152111979359
はくさい,20230729,1029.1152111979359
はくさい,20230731,1029.1152111979359
こまつな,20230701,131.23996446617562
こまつな,20230703,131.23996446617562
こまつな,20230704,131.23996446617562
こまつな,20230706,131.23996446617562
こまつな,20230707,131.23996446617562
こまつな,20230708,131.23996446617562
こまつな,20230710,131.23996446617562
こまつな,20230711,131.23996446617562
こまつな,20230713,131.23996446617562
こまつな,20230714,131.23996446617562
こまつな,20230715,131.23996446617562
こまつな,20230718,131.23996446617562
こまつな,20230719,131.23996446617562
こまつな,20230720,131.23996446617562
こまつな,20230721,131.23996446617562
こまつな,20230722,131.23996446617562
こまつな,20230724,131.23996446617562
こまつな,20230725,131.23996446617562
こまつな,20230727,131.23996446617562
こまつな,20230728,131.23996446617562
こまつな,20230729,131.23996446617562
こまつな,20230731,131.23996446617562
ブロッコリー,20230701,1801.3866610311645
ブロッコリー,20230703,1801.3866610311645
ブロッコリー,20230704,1801.3866610311645
ブロッコリー,20230706,1801.3866610311645
ブロッコリー,20230707,1801.3866610311645
ブロッコリー,20230708,1801.3866610311645
ブロッコリー,20230710,1801.3866610311645
ブロッコリー,20230711,1801.3866610311645
ブロッコリー,20230713,1801.3866610311645
ブロッコリー,20230714,1801.3866610311645
ブロッコリー,20230715,1801.3866610311645
ブロッコリー,20230718,1801.3866610311645
ブロッコリー,20230719,1801.3866610311645
ブロッコリー,20230720,1801.3866610311645
ブロッコリー,20230721,1801.3866610311645
ブロッコリー,20230722,1801.3866610311645
ブロッコリー,20230724,1801.3866610311645
ブロッコリー,20230725,1801.3866610311645
ブロッコリー,20230727,1801.3866610311645
ブロッコリー,20230728,1801.3866610311645
ブロッコリー,20230729,1801.3866610311645
ブロッコリー,20230731,1801.3866610311645
きゅうり,20230701,1683.0871080141578
きゅうり,20230703,1683.0871080141578
きゅうり,20230704,1683.0871080141578
きゅうり,20230706,1683.0871080141578
きゅうり,20230707,1683.0871080141578
きゅうり,20230708,1683.0871080141578
きゅうり,20230710,1683.0871080141578
きゅうり,20230711,1683.0871080141578
きゅうり,20230713,1683.0871080141578
きゅうり,20230714,1683.0871080141578
きゅうり,20230715,1683.0871080141578
きゅうり,20230718,1683.0871080141578
きゅうり,20230719,1683.0871080141578
きゅうり,20230720,1683.0871080141578
きゅうり,20230721,1683.0871080141578
きゅうり,20230722,1683.0871080141578
きゅうり,20230724,1683.0871080141578
きゅうり,20230725,1683.0871080141578
きゅうり,20230727,1683.0871080141578
きゅうり,20230728,1683.0871080141578
きゅうり,20230729,1683.0871080141578
きゅうり,20230731,1683.0871080141578
かぼちゃ,20230701,2632.0250415203886
かぼちゃ,20230703,2632.0250415203886
かぼちゃ,20230704,2632.0250415203886
かぼちゃ,20230706,2632.0250415203886
かぼちゃ,20230707,2632.0250415203886
かぼちゃ,20230708,2632.0250415203886
かぼちゃ,20230710,2632.0250415203886
かぼちゃ,20230711,2632.0250415203886
かぼちゃ,20230713,2632.0250415203886
かぼちゃ,20230714,2632.0250415203886
かぼちゃ,20230715,2632.0250415203886
かぼちゃ,20230718,2632.0250415203886
かぼちゃ,20230719,2632.0250415203886
かぼちゃ,20230720,2632.0250415203886
かぼちゃ,20230721,2632.0250415203886
かぼちゃ,20230722,2632.0250415203886
かぼちゃ,20230724,2632.0250415203886
かぼちゃ,20230725,2632.0250415203886
かぼちゃ,20230727,2632.0250415203886
かぼちゃ,20230728,2632.0250415203886
かぼちゃ,20230729,2632.0250415203886
かぼちゃ,20230731,2632.0250415203886
トマト,20230701,1229.873880102134
トマト,20230703,1229.873880102134
トマト,20230704,1229.873880102134
トマト,20230706,1229.873880102134
トマト,20230707,1229.873880102134
トマト,20230708,1229.873880102134
トマト,20230710,1229.873880102134
トマト,20230711,1229.873880102134
トマト,20230713,1229.873880102134
トマト,20230714,1229.873880102134
トマト,20230715,1229.873880102134
トマト,20230718,1229.873880102134
トマト,20230719,1229.873880102134
トマト,20230720,1229.873880102134
トマト,20230721,1229.873880102134
トマト,20230722,1229.873880102134
トマト,20230724,1229.873880102134
トマト,20230725,1229.873880102134
トマト,20230727,1229.873880102134
トマト,20230728,1229.873880102134
トマト,20230729,1229.873880102134
トマト,20230731,1229.873880102134
ピーマン,20230701,76.40827676865369
ピーマン,20230703,76.40827676865369
ピーマン,20230704,76.40827676865369
ピーマン,20230706,76.40827676865369
ピーマン,20230707,76.40827676865369
ピーマン,20230708,76.40827676865369
ピーマン,20230710,76.40827676865369
ピーマン,20230711,76.40827676865369
ピーマン,20230713,76.40827676865369
ピーマン,20230714,76.40827676865369
ピーマン,20230715,76.40827676865369
ピーマン,20230718,76.40827676865369
ピーマン,20230719,76.40827676865369
ピーマン,20230720,76.40827676865369
ピーマン,20230721,76.40827676865369
ピーマン,20230722,76.40827676865369
ピーマン,20230724,76.40827676865369
ピーマン,20230725,76.40827676865369
ピーマン,20230727,76.40827676865369
ピーマン,20230728,76.40827676865369
ピーマン,20230729,76.40827676865369
ピーマン,20230731,76.40827676865369
じゃがいも,20230701,2123.2689491510364
じゃがいも,20230703,2123.2689491510364
じゃがいも,20230704,2123.2689491510364
じゃがいも,20230706,2123.2689491510364
じゃがいも,20230707,2123.2689491510364
じゃがいも,20230708,2123.2689491510364
じゃがいも,20230710,2123.2689491510364
じゃがいも,20230711,2123.2689491510364
じゃがいも,20230713,2123.2689491510364
じゃがいも,20230714,2123.2689491510364
じゃがいも,20230715,2123.2689491510364
じゃがいも,20230718,2123.2689491510364
じゃがいも,20230719,2123.2689491510364
じゃがいも,20230720,2123.2689491510364
じゃがいも,20230721,2123.2689491510364
じゃがいも,20230722,2123.2689491510364
じゃがいも,20230724,2123.2689491510364
じゃがいも,20230725,2123.2689491510364
じゃがいも,20230727,2123.2689491510364
じゃがいも,20230728,2123.2689491510364
じゃがいも,20230729,2123.2689491510364
じゃがいも,20230731,2123.2689491510364
