kind,date,mode_price
にんじん,20230701,1285.165312034721
にんじん,20230703,1285.165312034721
にんじん,20230704,1285.165312034721
にんじん,20230706,1285.165312034721
にんじん,20230707,1285.165312034721
にんじん,20230708,1285.165312034721
にんじん,20230710,1285.165312034721
にんじん,20230711,1285.165312034721
にんじん,20230713,1285.165312034721
にんじん,20230714,1285.165312034721
にんじん,20230715,1285.165312034721
にんじん,20230718,1285.165312034721
にんじん,20230719,1285.165312034721
にんじん,20230720,1285.165312034721
にんじん,20230721,1285.165312034721
にんじん,20230722,1285.165312034721
にんじん,20230724,1285.165312034721
にんじん,20230725,1285.165312034721
にんじん,20230727,1285.165312034721
にんじん,20230728,1285.165312034721
にんじん,20230729,1285.165312034721
にんじん,20230731,1285.165312034721
キャベツ,20230701,705.4868458914176
キャベツ,20230703,705.4868458914176
キャベツ,20230704,705.4868458914176
キャベツ,20230706,705.4868458914176
キャベツ,20230707,705.4868458914176
キャベツ,20230708,705.4868458914176
キャベツ,20230710,705.4868458914176
キャベツ,20230711,705.4868458914176
キャベツ,20230713,705.4868458914176
キャベツ,20230714,705.4868458914176
キャベツ,20230715,705.4868458914176
キャベツ,20230718,705.4868458914176
キャベツ,20230719,705.4868458914176
キャベツ,20230720,705.4868458914176
キャベツ,20230721,705.4868458914176
キャベツ,20230722,705.4868458914176
キャベツ,20230724,705.4868458914176
キャベツ,20230725,705.4868458914176
キャベツ,20230727,705.4868458914176
キャベツ,20230728,705.4868458914176
キャベツ,20230729,705.4868458914176
キャベツ,20230731,705.4868458914176
はくさい,20230701,946.7939765065443
はくさい,20230703,946.7939765065443
はくさい,20230704,946.7939765065443
はくさい,20230706,946.7939765065443
はくさい,20230707,946.7939765065443
はくさい,20230708,946.7939765065443
はくさい,20230710,946.7939765065443
はくさい,20230711,946.7939765065443
はくさい,20230713,946.7939765065443
はくさい,20230714,946.7939765065443
はくさい,20230715,946.7939765065443
はくさい,20230718,946.7939765065443
はくさい,20230719,946.7939765065443
はくさい,20230720,946.7939765065443
はくさい,20230721,946.7939765065443
はくさい,20230722,946.7939765065443
はくさい,20230724,946.7939765065443
はくさい,20230725,946.7939765065443
はくさい,20230727,946.7939765065443
はくさい,20230728,946.7939765065443
はくさい,20230729,946.7939765065443
はくさい,20230731,946.7939765065443
こまつな,20230701,135.74587265196894
こまつな,20230703,135.74587265196894
こまつな,20230704,135.74587265196894
こまつな,20230706,135.74587265196894
こまつな,20230707,135.74587265196894
こまつな,20230708,135.74587265196894
こまつな,20230710,135.74587265196894
こまつな,20230711,135.74587265196894
こまつな,20230713,135.74587265196894
こまつな,20230714,135.74587265196894
こまつな,20230715,135.74587265196894
こまつな,20230718,135.74587265196894
こまつな,20230719,135.74587265196894
こまつな,20230720,135.74587265196894
こまつな,20230721,135.74587265196894
こまつな,20230722,135.74587265196894
こまつな,20230724,135.74587265196894
こまつな,20230725,135.74587265196894
こまつな,20230727,135.74587265196894
こまつな,20230728,135.74587265196894
こまつな,20230729,135.74587265196894
こまつな,20230731,135.74587265196894
ブロッコリー,20230701,1761.0308239708695
ブロッコリー,20230703,1761.0308239708695
ブロッコリー,20230704,1761.0308239708695
ブロッコリー,20230706,1761.0308239708695
ブロッコリー,20230707,1761.0308239708695
ブロッコリー,20230708,1761.0308239708695
ブロッコリー,20230710,1761.0308239708695
ブロッコリー,20230711,1761.0308239708695
ブロッコリー,20230713,1761.0308239708695
ブロッコリー,20230714,1761.0308239708695
ブロッコリー,20230715,1761.0308239708695
ブロッコリー,20230718,1761.0308239708695
ブロッコリー,20230719,1761.0308239708695
ブロッコリー,20230720,1761.0308239708695
ブロッコリー,20230721,1761.0308239708695
ブロッコリー,20230722,1761.0308239708695
ブロッコリー,20230724,1761.0308239708695
ブロッコリー,20230725,1761.0308239708695
ブロッコリー,20230727,1761.0308239708695
ブロッコリー,20230728,1761.0308239708695
ブロッコリー,20230729,1761.0308239708695
ブロッコリー,20230731,1761.0308239708695
きゅうり,20230701,1687.7272366366813
きゅうり,20230703,1687.7272366366813
きゅうり,20230704,1687.7272366366813
きゅうり,20230706,1687.7272366366813
きゅうり,20230707,1687.7272366366813
きゅうり,20230708,1687.7272366366813
きゅうり,20230710,1687.7272366366813
きゅうり,20230711,1687.7272366366813
きゅうり,20230713,1687.7272366366813
きゅうり,20230714,1687.7272366366813
きゅうり,20230715,1687.7272366366813
きゅうり,20230718,1687.7272366366813
きゅうり,20230719,1687.7272366366813
きゅうり,20230720,1687.7272366366813
きゅうり,20230721,1687.7272366366813
きゅうり,20230722,1687.7272366366813
きゅうり,20230724,1687.7272366366813
きゅうり,20230725,1687.7272366366813
きゅうり,20230727,1687.7272366366813
きゅうり,20230728,1687.7272366366813
きゅうり,20230729,1687.7272366366813
きゅうり,20230731,1687.7272366366813
かぼちゃ,20230701,3337.1663845499997
かぼちゃ,20230703,3337.1663845499997
かぼちゃ,20230704,3337.1663845499997
かぼちゃ,20230706,3337.1663845499997
かぼちゃ,20230707,3337.1663845499997
かぼちゃ,20230708,3337.1663845499997
かぼちゃ,20230710,3337.1663845499997
かぼちゃ,20230711,3337.1663845499997
かぼちゃ,20230713,3337.1663845499997
かぼちゃ,20230714,3337.1663845499997
かぼちゃ,20230715,3337.1663845499997
かぼちゃ,20230718,3337.1663845499997
かぼちゃ,20230719,3337.1663845499997
かぼちゃ,20230720,3337.1663845499997
かぼちゃ,20230721,3337.1663845499997
かぼちゃ,20230722,3337.1663845499997
かぼちゃ,20230724,3337.1663845499997
かぼちゃ,20230725,3337.1663845499997
かぼちゃ,20230727,3337.1663845499997
かぼちゃ,20230728,3337.1663845499997
かぼちゃ,20230729,3337.1663845499997
かぼちゃ,20230731,3337.1663845499997
トマト,20230701,1212.3677871845123
トマト,20230703,1212.3677871845123
トマト,20230704,1212.3677871845123
トマト,20230706,1212.3677871845123
トマト,20230707,1212.3677871845123
トマト,20230708,1212.3677871845123
トマト,20230710,1212.3677871845123
トマト,20230711,1212.3677871845123
トマト,20230713,1212.3677871845123
トマト,20230714,1212.3677871845123
