kind,date,mode_price
にんじん,20230701,1546.9502131821614
にんじん,20230703,1546.9502131821614
にんじん,20230704,1546.9502131821614
にんじん,20230706,1546.9502131821614
にんじん,20230707,1546.9502131821614
にんじん,20230708,1546.9502131821614
にんじん,20230710,1546.9502131821614
にんじん,20230711,1546.9502131821614
にんじん,20230713,1546.9502131821614
にんじん,20230714,1546.9502131821614
にんじん,20230715,1546.9502131821614
にんじん,20230718,1546.9502131821614
にんじん,20230719,1546.9502131821614
にんじん,20230720,1546.9502131821614
にんじん,20230721,1546.9502131821614
にんじん,20230722,1546.9502131821614
にんじん,20230724,1546.9502131821614
にんじん,20230725,1546.9502131821614
にんじん,20230727,1546.9502131821614
にんじん,20230728,1546.9502131821614
にんじん,20230729,1546.9502131821614
にんじん,20230731,1546.9502131821614
キャベツ,20230701,809.9949004082227
キャベツ,20230703,809.9949004082227
キャベツ,20230704,809.9949004082227
キャベツ,20230706,809.9949004082227
キャベツ,20230707,809.9949004082227
キャベツ,20230708,809.9949004082227
キャベツ,20230710,809.9949004082227
キャベツ,20230711,809.9949004082227
キャベツ,20230713,809.9949004082227
キャベツ,20230714,809.9949004082227
キャベツ,20230715,809.9949004082227
キャベツ,20230718,809.9949004082227
キャベツ,20230719,809.9949004082227
キャベツ,20230720,809.9949004082227
キャベツ,20230721,809.9949004082227
キャベツ,20230722,809.9949004082227
キャベツ,20230724,809.9949004082227
キャベツ,20230725,809.9949004082227
キャベツ,20230727,809.9949004082227
キャベツ,20230728,809.9949004082227
キャベツ,20230729,809.9949004082227
キャベツ,20230731,809.9949004082227
はくさい,20230701,928.9310503042743
はくさい,20230703,928.9310503042743
はくさい,20230704,928.9310503042743
はくさい,20230706,928.9310503042743
はくさい,20230707,928.9310503042743
はくさい,20230708,928.9310503042743
はくさい,20230710,928.9310503042743
はくさい,20230711,928.9310503042743
はくさい,20230713,928.9310503042743
はくさい,20230714,928.9310503042743
はくさい,20230715,928.9310503042743
はくさい,20230718,928.9310503042743
はくさい,20230719,928.9310503042743
はくさい,20230720,928.9310503042743
はくさい,20230721,928.9310503042743
はくさい,20230722,928.9310503042743
はくさい,20230724,928.9310503042743
はくさい,20230725,928.9310503042743
はくさい,20230727,928.9310503042743
はくさい,20230728,928.9310503042743
はくさい,20230729,928.9310503042743
はくさい,20230731,928.9310503042743
こまつな,20230701,125.81216478677078
こまつな,20230703,125.81216478677078
こまつな,20230704,125.81216478677078
こまつな,20230706,125.81216478677078
こまつな,20230707,125.81216478677078
こまつな,20230708,125.81216478677078
こまつな,20230710,125.81216478677078
こまつな,20230711,125.81216478677078
こまつな,20230713,125.81216478677078
こまつな,20230714,125.81216478677078
こまつな,20230715,125.81216478677078
こまつな,20230718,125.81216478677078
こまつな,20230719,125.81216478677078
こまつな,20230720,125.81216478677078
こまつな,20230721,125.81216478677078
こまつな,20230722,125.81216478677078
こまつな,20230724,125.81216478677078
こまつな,20230725,125.81216478677078
こまつな,20230727,125.81216478677078
こまつな,20230728,125.81216478677078
こまつな,20230729,125.81216478677078
こまつな,20230731,125.81216478677078
ブロッコリー,20230701,1800.5975865673424
ブロッコリー,20230703,1800.5975865673424
ブロッコリー,20230704,1800.5975865673424
ブロッコリー,20230706,1800.5975865673424
ブロッコリー,20230707,1800.5975865673424
ブロッコリー,20230708,1800.5975865673424
ブロッコリー,20230710,1800.5975865673424
ブロッコリー,20230711,1800.5975865673424
ブロッコリー,20230713,1800.5975865673424
ブロッコリー,20230714,1800.5975865673424
ブロッコリー,20230715,1800.5975865673424
ブロッコリー,20230718,1800.5975865673424
ブロッコリー,20230719,1800.5975865673424
ブロッコリー,20230720,1800.5975865673424
ブロッコリー,20230721,1800.5975865673424
ブロッコリー,20230722,1800.5975865673424
ブロッコリー,20230724,1800.5975865673424
ブロッコリー,20230725,1800.5975865673424
ブロッコリー,20230727,1800.5975865673424
ブロッコリー,20230728,1800.5975865673424
ブロッコリー,20230729,1800.5975865673424
ブロッコリー,20230731,1800.5975865673424
きゅうり,20230701,1242.4227009518224
きゅうり,20230703,1242.4227009518224
きゅうり,20230704,1242.4227009518224
きゅうり,20230706,1242.4227009518224
きゅうり,20230707,1242.4227009518224
きゅうり,20230708,1242.4227009518224
きゅうり,20230710,1242.4227009518224
きゅうり,20230711,1242.4227009518224
きゅうり,20230713,1242.4227009518224
きゅうり,20230714,1242.4227009518224
きゅうり,20230715,1242.4227009518224
きゅうり,20230718,1242.4227009518224
きゅうり,20230719,1242.4227009518224
