kind,date,mode_price
にんじん,20230701,1347.897540891754
にんじん,20230703,1347.897540891754
にんじん,20230704,1347.897540891754
にんじん,20230706,1347.897540891754
にんじん,20230707,1347.897540891754
にんじん,20230708,1347.897540891754
にんじん,20230710,1347.897540891754
にんじん,20230711,1347.897540891754
にんじん,20230713,1347.897540891754
にんじん,20230714,1347.897540891754
にんじん,20230715,1347.897540891754
にんじん,20230718,1347.897540891754
にんじん,20230719,1347.897540891754
にんじん,20230720,1347.897540891754
にんじん,20230721,1347.897540891754
にんじん,20230722,1347.897540891754
にんじん,20230724,1347.897540891754
にんじん,20230725,1347.897540891754
にんじん,20230727,1347.897540891754
にんじん,20230728,1347.897540891754
にんじん,20230729,1347.897540891754
にんじん,20230731,1347.897540891754
キャベツ,20230701,718.1651252706208
キャベツ,20230703,718.1651252706208
キャベツ,20230704,718.1651252706208
キャベツ,20230706,718.1651252706208
キャベツ,20230707,718.1651252706208
キャベツ,20230708,718.1651252706208
キャベツ,20230710,718.1651252706208
キャベツ,20230711,718.1651252706208
キャベツ,20230713,718.1651252706208
キャベツ,20230714,718.1651252706208
キャベツ,20230715,718.1651252706208
キャベツ,20230718,718.1651252706208
キャベツ,20230719,718.1651252706208
キャベツ,20230720,718.1651252706208
キャベツ,20230721,718.1651252706208
キャベツ,20230722,718.1651252706208
キャベツ,20230724,718.1651252706208
キャベツ,20230725,718.1651252706208
キャベツ,20230727,718.1651252706208
キャベツ,20230728,718.1651252706208
キャベツ,20230729,718.1651252706208
キャベツ,20230731,718.1651252706208
はくさい,20230701,1079.1541365774742
はくさい,20230703,1079.1541365774742
はくさい,20230704,1079.1541365774742
はくさい,20230706,1079.1541365774742
はくさい,20230707,1079.1541365774742
はくさい,20230708,1079.1541365774742
はくさい,20230710,1079.1541365774742
はくさい,20230711,1079.1541365774742
はくさい,20230713,1079.1541365774742
はくさい,20230714,1079.1541365774742
はくさい,20230715,1079.1541365774742
はくさい,20230718,1079.1541365774742
はくさい,20230719,1079.1541365774742
はくさい,20230720,1079.1541365774742
はくさい,20230721,1079.1541365774742
はくさい,20230722,1079.1541365774742
はくさい,20230724,1079.1541365774742
はくさい,20230725,1079.1541365774742
はくさい,20230727,1079.1541365774742
はくさい,20230728,1079.1541365774742
はくさい,20230729,1079.1541365774742
はくさい,20230731,1079.1541365774742
こまつな,20230701,145.69542897749372
こまつな,20230703,145.69542897749372
こまつな,20230704,145.69542897749372
こまつな,20230706,145.69542897749372
こまつな,20230707,145.69542897749372
こまつな,20230708,145.69542897749372
こまつな,20230710,145.69542897749372
こまつな,20230711,145.69542897749372
こまつな,20230713,145.69542897749372
こまつな,20230714,145.69542897749372
こまつな,20230715,145.69542897749372
こまつな,20230718,145.69542897749372
こまつな,20230719,145.69542897749372
こまつな,20230720,145.69542897749372
こまつな,20230721,145.69542897749372
こまつな,20230722,145.69542897749372
こまつな,20230724,145.69542897749372
こまつな,20230725,145.69542897749372
こまつな,20230727,145.69542897749372
こまつな,20230728,145.69542897749372
こまつな,20230729,145.69542897749372
こまつな,20230731,145.69542897749372
ブロッコリー,20230701,1823.8586197860118
ブロッコリー,20230703,1823.8586197860118
ブロッコリー,20230704,1823.8586197860118
ブロッコリー,20230706,1823.8586197860118
ブロッコリー,20230707,1823.8586197860118
ブロッコリー,20230708,1823.8586197860118
ブロッコリー,20230710,1823.8586197860118
ブロッコリー,20230711,1823.8586197860118
ブロッコリー,20230713,1823.8586197860118
ブロッコリー,20230714,1823.8586197860118
ブロッコリー,20230715,1823.8586197860118
ブロッコリー,20230718,1823.8586197860118
ブロッコリー,20230719,1823.8586197860118
ブロッコリー,20230720,1823.8586197860118
ブロッコリー,20230721,1823.8586197860118
ブロッコリー,20230722,1823.8586197860118
ブロッコリー,20230724,1823.8586197860118
ブロッコリー,20230725,1823.8586197860118
ブロッコリー,20230727,1823.8586197860118
ブロッコリー,20230728,1823.8586197860118
ブロッコリー,20230729,1823.8586197860118
ブロッコリー,20230731,1823.8586197860118
きゅうり,20230701,1416.975043627482
きゅうり,20230703,1416.975043627482
きゅうり,20230704,1416.975043627482
きゅうり,20230706,1416.975043627482
きゅうり,20230707,1416.975043627482
きゅうり,20230708,1416.975043627482
きゅうり,20230710,1416.975043627482
きゅうり,20230711,1416.975043627482
きゅうり,20230713,1416.975043627482
きゅうり,20230714,1416.975043627482
きゅうり,20230715,1416.975043627482
きゅうり,20230718,1416.975043627482
きゅうり,20230719,1416.975043627482
きゅうり,20230720,1416.975043627482
きゅうり,20230721,1416.975043627482
きゅうり,20230722,1416.975043627482
きゅうり,20230724,1416.975043627482
きゅうり,20230725,1416.975043627482
きゅうり,20230727,1416.975043627482
きゅうり,20230728,1416.975043627482
きゅうり,20230729,1416.975043627482
きゅうり,20230731,1416.975043627482
かぼちゃ,20230701,2653.4546507395726
かぼちゃ,20230703,2653.4546507395726
かぼちゃ,20230704,2653.4546507395726
かぼちゃ,20230706,2653.4546507395726
かぼちゃ,20230707,2653.4546507395726
かぼちゃ,20230708,2653.4546507395726
かぼちゃ,20230710,2653.4546507395726
かぼちゃ,20230711,2653.4546507395726
かぼちゃ,20230713,2653.4546507395726
かぼちゃ,20230714,2653.4546507395726
かぼちゃ,20230715,2653.4546507395726
かぼちゃ,20230718,2653.4546507395726
かぼちゃ,20230719,2653.4546507395726
かぼちゃ,20230720,2653.4546507395726
かぼちゃ,20230721,2653.4546507395726
かぼちゃ,20230722,2653.4546507395726
かぼちゃ,20230724,2653.4546507395726
かぼちゃ,20230725,2653.4546507395726
かぼちゃ,20230727,2653.4546507395726
かぼちゃ,20230728,2653.4546507395726
かぼちゃ,20230729,2653.4546507395726
かぼちゃ,20230731,2653.4546507395726
トマト,20230701,1207.4831995405775
トマト,20230703,1207.4831995405775
トマト,20230704,1207.4831995405775
トマト,20230706,1207.4831995405775
トマト,20230707,1207.4831995405775
トマト,20230708,1207.4831995405775
トマト,20230710,1207.4831995405775
トマト,20230711,1207.4831995405775
トマト,20230713,1207.4831995405775
トマト,20230714,1207.4831995405775
トマト,20230715,1207.4831995405775
トマト,20230718,1207.4831995405775
トマト,20230719,1207.4831995405775
トマト,20230720,1207.4831995405775
トマト,20230721,1207.4831995405775
トマト,20230722,1207.4831995405775
トマト,20230724,1207.4831995405775
トマト,20230725,1207.4831995405775
トマト,20230727,1207.4831995405775
トマト,20230728,1207.4831995405775
トマト,20230729,1207.4831995405775
トマト,20230731,1207.4831995405775
ピーマン,20230701,85.81900223762979
ピーマン,20230703,85.81900223762979
ピーマン,20230704,85.81900223762979
ピーマン,20230706,85.81900223762979
ピーマン,20230707,85.81900223762979
ピーマン,20230708,85.81900223762979
ピーマン,20230710,85.81900223762979
ピーマン,20230711,85.81900223762979
ピーマン,20230713,85.81900223762979
ピーマン,20230714,85.81900223762979
ピーマン,20230715,85.81900223762979
ピーマン,20230718,85.81900223762979
ピーマン,20230719,85.81900223762979
ピーマン,20230720,85.81900223762979
ピーマン,20230721,85.81900223762979
ピーマン,20230722,85.81900223762979
ピーマン,20230724,85.81900223762979
ピーマン,20230725,85.81900223762979
ピーマン,20230727,85.81900223762979
ピーマン,20230728,85.81900223762979
ピーマン,20230729,85.81900223762979
ピーマン,20230731,85.81900223762979
じゃがいも,20230701,2520.721223814084
じゃがいも,20230703,2520.721223814084
じゃがいも,20230704,2520.721223814084
じゃがいも,20230706,2520.721223814084
じゃがいも,20230707,2520.721223814084
じゃがいも,20230708,2520.721223814084
じゃがいも,20230710,2520.721223814084
じゃがいも,20230711,2520.721223814084
じゃがいも,20230713,2520.721223814084
じゃがいも,20230714,2520.721223814084
じゃがいも,20230715,2520.721223814084
じゃがいも,20230718,2520.721223814084
じゃがいも,20230719,2520.721223814084
じゃがいも,20230720,2520.721223814084
じゃがいも,20230721,2520.721223814084
じゃがいも,20230722,2520.721223814084
じゃがいも,20230724,2520.721223814084
じゃがいも,20230725,2520.721223814084
じゃがいも,20230727,2520.721223814084
じゃがいも,20230728,2520.721223814084
じゃがいも,20230729,2520.721223814084
じゃがいも,20230731,2520.721223814084
